fold,h,order,seasonal_order,mape_val,aicc,bic,lb_pvalue,RMSE,MAE,MAPE,sMAPE,RegionName
21,12,"(1, 0, 0)","(1, 0, 0, 12)",0.7625034444109442,2873.285191509435,2882.558508608295,1.0249822875013398e-05,827.3005808404331,541.8108197345306,0.2474535554540355,0.24815702215362062,"Chicago, IL"
22,3,"(2, 0, 0)","(1, 0, 1, 12)",0.8008418609161849,2721.7167920498064,2737.12093110054,9.70478406117725e-07,680.7629731081215,636.189056926145,0.29632095089443294,0.2958195964470936,"Chicago, IL"
22,6,"(2, 0, 0)","(1, 0, 1, 12)",0.8008418609161849,2721.7167920498064,2737.12093110054,9.70478406117725e-07,605.8366029957269,556.0808030901777,0.25810122139547204,0.2577279377035047,"Chicago, IL"
22,12,"(2, 0, 0)","(1, 0, 1, 12)",0.8008418609161849,2721.7167920498064,2737.12093110054,9.70478406117725e-07,2373.3112336846098,1803.5220821940165,0.8116291351938183,0.8169210289623077,"Chicago, IL"
23,3,"(2, 0, 2)","(1, 0, 0, 12)",0.9845270958448659,2583.499187287937,2602.0263646699395,2.2964141113346278e-06,1290.67524772022,1141.2322669526427,0.5251142036679868,0.5268793285650217,"Chicago, IL"
23,6,"(2, 0, 2)","(1, 0, 0, 12)",0.9845270958448659,2583.499187287937,2602.0263646699395,2.2964141113346278e-06,3065.2196942942883,2583.022902822782,1.1728461860260433,1.1825565830025115,"Chicago, IL"
23,12,"(2, 0, 2)","(1, 0, 0, 12)",0.9845270958448659,2583.499187287937,2602.0263646699395,2.2964141113346278e-06,5431.788802583904,4808.285373768568,2.148522603153309,2.178231723154696,"Chicago, IL"
24,3,"(1, 2, 2)","(1, 0, 1, 12)",0.6163391381776084,2464.539867839206,2483.074529628693,0.0017247243028971424,387.88070092110064,321.7010062914148,0.1451772752965758,0.14533006397391682,"Chicago, IL"
24,6,"(1, 2, 2)","(1, 0, 1, 12)",0.6163391381776084,2464.539867839206,2483.074529628693,0.0017247243028971424,469.89298066834004,421.8551773751727,0.18893311677787225,0.18911311721743881,"Chicago, IL"
24,12,"(1, 2, 2)","(1, 0, 1, 12)",0.6163391381776084,2464.539867839206,2483.074529628693,0.0017247243028971424,2040.8240531518054,1592.5849995430592,0.7022069609700842,0.6984072283112253,"Chicago, IL"
25,3,"(1, 0, 0)","(1, 0, 0, 12)",0.2474535554540355,3037.7285510585866,3047.2149166695554,3.3885458552452824e-06,1011.7474325857509,988.8474467007909,0.44029418685333854,0.44131067661448015,"Chicago, IL"
25,6,"(1, 0, 0)","(1, 0, 0, 12)",0.2474535554540355,3037.7285510585866,3047.2149166695554,3.3885458552452824e-06,930.6806868584607,910.5727558839911,0.4044999484723901,0.40535642871469085,"Chicago, IL"
25,12,"(1, 0, 0)","(1, 0, 0, 12)",0.2474535554540355,3037.7285510585866,3047.2149166695554,3.3885458552452824e-06,1837.1553621015235,1621.5456090095806,0.706756015285526,0.7099394781037146,"Chicago, IL"
26,3,"(1, 0, 2)","(1, 0, 1, 12)",0.4193659708278585,3240.7679940294515,3259.585120370584,0.9999999999999623,371.1540458489846,260.91672205977375,0.1154094262355078,0.11554422922737025,"Chicago, IL"
26,6,"(1, 0, 2)","(1, 0, 1, 12)",0.4193659708278585,3240.7679940294515,3259.585120370584,0.9999999999999623,1650.481578577395,1229.092458236749,0.5379599047063205,0.5405728297725108,"Chicago, IL"
26,12,"(1, 0, 2)","(1, 0, 1, 12)",0.4193659708278585,3240.7679940294515,3259.585120370584,0.9999999999999623,4161.144572773826,3399.9414788196227,1.4560912623228757,1.4720344422378802,"Chicago, IL"
27,3,"(2, 2, 2)","(0, 0, 0, 12)",1.4677996167168397,2799.340097461834,2815.422978450294,0.0009557849346777422,782.4672288819825,690.0186532449928,0.30134516756241797,0.3019285345794573,"Chicago, IL"
27,6,"(2, 2, 2)","(0, 0, 0, 12)",1.4677996167168397,2799.340097461834,2815.422978450294,0.0009557849346777422,1847.9974918349965,1559.0765610734622,0.6720130367838748,0.6751813156602078,"Chicago, IL"
27,12,"(2, 2, 2)","(0, 0, 0, 12)",1.4677996167168397,2799.340097461834,2815.422978450294,0.0009557849346777422,2341.2914760894964,2035.9807476725134,0.8680223823442664,0.8730153105886953,"Chicago, IL"
28,3,"(1, 2, 0)","(1, 0, 1, 12)",0.42008255320758636,2785.0942958745472,2797.8602789096603,0.007360885689322326,311.89798220143535,280.05051362434943,0.12010916985166518,0.12019836696842152,"Chicago, IL"
28,6,"(1, 2, 0)","(1, 0, 1, 12)",0.42008255320758636,2785.0942958745472,2797.8602789096603,0.007360885689322326,453.51528654947,378.31587842884375,0.16097377707655094,0.16093726043109158,"Chicago, IL"
28,12,"(1, 2, 0)","(1, 0, 1, 12)",0.42008255320758636,2785.0942958745472,2797.8602789096603,0.007360885689322326,3478.1262467381257,2480.151718980822,1.0475940655984095,1.0370249669995688,"Chicago, IL"
29,3,"(2, 0, 1)","(1, 0, 1, 12)",0.6349112289075765,2983.7160282877203,3002.8721694211495,4.508148714633912e-07,666.2081028496773,556.7339851925111,0.23559181106791038,0.2351955339125937,"Chicago, IL"
29,6,"(2, 0, 1)","(1, 0, 1, 12)",0.6349112289075765,2983.7160282877203,3002.8721694211495,4.508148714633912e-07,1961.482107959158,1577.095948907634,0.6670084334713379,0.6635888170147003,"Chicago, IL"
29,12,"(2, 0, 1)","(1, 0, 1, 12)",0.6349112289075765,2983.7160282877203,3002.8721694211495,4.508148714633912e-07,4113.450360665194,3514.7448319372465,1.4770148780499737,1.4622672895672029,"Chicago, IL"
30,3,"(1, 0, 0)","(1, 0, 0, 12)",0.5592564040340177,3274.706458091793,3284.4395644236383,7.940717758998413e-07,693.5600860929895,606.1974429526794,0.25634695622122333,0.25591772616958974,"Chicago, IL"
30,6,"(1, 0, 0)","(1, 0, 0, 12)",0.5592564040340177,3274.706458091793,3284.4395644236383,7.940717758998413e-07,1699.6613063489324,1433.185397135904,0.6047397524851775,0.602183452504949,"Chicago, IL"
30,12,"(1, 0, 0)","(1, 0, 0, 12)",0.5592564040340177,3274.706458091793,3284.4395644236383,7.940717758998413e-07,2454.185077867979,2226.664261364909,0.9290557230612512,0.9238612944567494,"Chicago, IL"
31,3,"(0, 0, 1)","(1, 0, 1, 12)",0.2653525477886618,5574.458234665436,5587.439146272027,2.8561804965770342e-111,4251.857060472724,4192.783792209851,1.7684398662772784,1.7846692343609571,"Chicago, IL"
31,6,"(0, 0, 1)","(1, 0, 1, 12)",0.2653525477886618,5574.458234665436,5587.439146272027,2.8561804965770342e-111,3889.2977204336958,3836.5733560826143,1.6104816943476916,1.6239401511569207,"Chicago, IL"
31,12,"(0, 0, 1)","(1, 0, 1, 12)",0.2653525477886618,5574.458234665436,5587.439146272027,2.8561804965770342e-111,3193.484655383458,3052.811859408064,1.2739417261188555,1.2829305302598413,"Chicago, IL"
32,3,"(1, 2, 0)","(1, 0, 0, 12)",1.0474216175730957,2959.856712916796,2969.6534200938036,0.003582906692509183,1168.0425594505848,1047.6632368724288,0.43624068516873854,0.43742424800530255,"Chicago, IL"
32,6,"(1, 2, 0)","(1, 0, 0, 12)",1.0474216175730957,2959.856712916796,2969.6534200938036,0.003582906692509183,1676.9474717907653,1555.7634872823498,0.6442893915268109,0.6467053808800051,"Chicago, IL"
32,12,"(1, 2, 0)","(1, 0, 0, 12)",1.0474216175730957,2959.856712916796,2969.6534200938036,0.003582906692509183,1332.465990039098,1094.7025243454773,0.45303275174589225,0.45455668318309533,"Chicago, IL"
33,3,"(1, 2, 0)","(1, 0, 1, 12)",2.45770736686569,3003.297777326793,3016.3833414143196,0.0031039627272134006,993.4292421874776,844.6957696087871,0.348609852255932,0.34777209149200233,"Chicago, IL"
33,6,"(1, 2, 0)","(1, 0, 1, 12)",2.45770736686569,3003.297777326793,3016.3833414143196,0.0031039627272134006,2762.079552880871,2248.3872091720646,0.9292878443556372,0.9228182945673785,"Chicago, IL"
33,12,"(1, 2, 0)","(1, 0, 1, 12)",2.45770736686569,3003.297777326793,3016.3833414143196,0.0031039627272134006,4982.453721867042,4360.588184252173,1.7948574458980637,1.7741084562970788,"Chicago, IL"
34,3,"(1, 2, 0)","(1, 0, 0, 12)",0.3316748628002454,3048.4628691898033,3058.35093382648,0.0024399857921149687,966.9408846192048,862.2437432389028,0.35660073987460494,0.3558024942275349,"Chicago, IL"
34,6,"(1, 2, 0)","(1, 0, 0, 12)",0.3316748628002454,3048.4628691898033,3058.35093382648,0.0024399857921149687,1392.0208601330519,1285.840563283239,0.5318297226512088,0.5301771779861909,"Chicago, IL"
34,12,"(1, 2, 0)","(1, 0, 0, 12)",0.3316748628002454,3048.4628691898033,3058.35093382648,0.0024399857921149687,1232.0178012752053,1108.116940804585,0.4547229923890354,0.45426451179998667,"Chicago, IL"
35,3,"(0, 2, 2)","(1, 0, 0, 12)",0.8883415502621098,3085.082861107232,3098.3084754593183,6.224198243493579e-07,1533.0554458373467,1297.4529029317298,0.5360988862036492,0.5381116420634398,"Chicago, IL"
35,6,"(0, 2, 2)","(1, 0, 0, 12)",0.8883415502621098,3085.082861107232,3098.3084754593183,6.224198243493579e-07,4557.691048969684,3673.2860796993095,1.5018782129130783,1.519385553700391,"Chicago, IL"
35,12,"(0, 2, 2)","(1, 0, 0, 12)",0.8883415502621098,3085.082861107232,3098.3084754593183,6.224198243493579e-07,8354.785457959635,7250.174105647355,2.9417823343345537,3.0002903962853087,"Chicago, IL"
36,3,"(1, 2, 0)","(0, 0, 1, 12)",0.4437588344262671,3135.774551806186,3145.7512854461716,0.0028336227633919825,1505.1112442372853,1368.8217040707339,0.5578942532345109,0.559777422229775,"Chicago, IL"
36,6,"(1, 2, 0)","(0, 0, 1, 12)",0.4437588344262671,3135.774551806186,3145.7512854461716,0.0028336227633919825,1743.1894161449247,1617.4997354688385,0.6565450247783832,0.6590537201248483,"Chicago, IL"
36,12,"(1, 2, 0)","(0, 0, 1, 12)",0.4437588344262671,3135.774551806186,3145.7512854461716,0.0028336227633919825,3427.8238379696545,2443.2136001183485,0.9715065350208857,0.9807239604653498,"Chicago, IL"
37,3,"(1, 2, 0)","(1, 0, 1, 12)",1.7948574458980637,3178.5352745748896,3191.8593970551838,0.001359074443987919,2066.0178874987496,1729.828342531604,0.7004839473235385,0.6970020689663429,"Chicago, IL"
37,6,"(1, 2, 0)","(1, 0, 1, 12)",1.7948574458980637,3178.5352745748896,3191.8593970551838,0.001359074443987919,3827.1779732747614,3361.195262868612,1.3607608092802699,1.3488693117142354,"Chicago, IL"
37,12,"(1, 2, 0)","(1, 0, 1, 12)",1.7948574458980637,3178.5352745748896,3191.8593970551838,0.001359074443987919,3590.835973991523,3090.5554014269364,1.2216642993973579,1.2180220175816407,"Chicago, IL"
38,3,"(1, 2, 0)","(1, 0, 0, 12)",0.4547229923890354,3219.9884436139073,3230.0513109772696,0.0008888353814544313,1651.4543533564147,1194.2163299896831,0.48182335768235096,0.484040549454771,"Chicago, IL"
38,6,"(1, 2, 0)","(1, 0, 0, 12)",0.4547229923890354,3219.9884436139073,3230.0513109772696,0.0008888353814544313,6786.074246678063,5123.255299168304,2.0189619901885556,2.055104376316621,"Chicago, IL"
38,12,"(1, 2, 0)","(1, 0, 0, 12)",0.4547229923890354,3219.9884436139073,3230.0513109772696,0.0008888353814544313,18044.32107823669,14514.187420273587,5.445657977908975,5.680924898026504,"Chicago, IL"
39,3,"(1, 0, 1)","(1, 0, 0, 12)",0.28046771752287264,3734.8145210742896,3748.2886914886067,1.2828840325905028e-07,5612.237724550578,5163.302304945915,2.0258293392317013,2.050255398467723,"Chicago, IL"
39,6,"(1, 0, 1)","(1, 0, 0, 12)",0.28046771752287264,3734.8145210742896,3748.2886914886067,1.2828840325905028e-07,9644.51089594903,8724.245780748615,3.3420082774366486,3.4109750414049658,"Chicago, IL"
39,12,"(1, 0, 1)","(1, 0, 0, 12)",0.28046771752287264,3734.8145210742896,3748.2886914886067,1.2828840325905028e-07,17973.785205040007,15987.046765299763,5.870602601356274,6.093126337001645,"Chicago, IL"
40,3,"(2, 2, 1)","(0, 0, 1, 12)",0.6152139880572426,3218.648266918031,3235.450086920896,4.1815250570077794e-07,184.51708600085178,171.6633203633343,0.06546562245071628,0.06544072100889259,"Chicago, IL"
40,6,"(2, 2, 1)","(0, 0, 1, 12)",0.6152139880572426,3218.648266918031,3235.450086920896,4.1815250570077794e-07,265.5540344570781,216.5791944212348,0.08029645181645725,0.08024875761398778,"Chicago, IL"
40,12,"(2, 2, 1)","(0, 0, 1, 12)",0.6152139880572426,3218.648266918031,3235.450086920896,4.1815250570077794e-07,6419.884388447665,3996.363365451565,1.423422845945862,1.3979349531435723,"Chicago, IL"
41,3,"(1, 2, 0)","(1, 0, 1, 12)",1.2216642993973579,3354.279346437954,3367.828661726881,0.00023414640021616318,61.06542881740203,54.7079959041439,0.019950482545770438,0.01994835291792668,"Chicago, IL"
41,6,"(1, 2, 0)","(1, 0, 1, 12)",1.2216642993973579,3354.279346437954,3367.828661726881,0.00023414640021616318,2475.8444572790945,1448.650660012383,0.5176095163499016,0.5137384381470613,"Chicago, IL"
41,12,"(1, 2, 0)","(1, 0, 1, 12)",1.2216642993973579,3354.279346437954,3367.828661726881,0.00023414640021616318,9929.527272346122,7536.6143498092715,2.6424368088951637,2.58359549747892,"Chicago, IL"
42,3,"(1, 0, 0)","(0, 0, 1, 12)",2.9507851224961463,3972.1641176773187,3982.418059484297,0.9999999580541413,2442.1734686683208,2389.859448534165,0.8549668545171643,0.8588006938749096,"Chicago, IL"
42,6,"(1, 0, 0)","(0, 0, 1, 12)",2.9507851224961463,3972.1641176773187,3982.418059484297,0.9999999580541413,1968.4501942093393,1750.5297497692711,0.624615166690311,0.6259750531729595,"Chicago, IL"
42,12,"(1, 0, 0)","(0, 0, 1, 12)",2.9507851224961463,3972.1641176773187,3982.418059484297,0.9999999580541413,3692.5008087618294,2934.568204032776,1.0000104015794717,1.007089736611957,"Chicago, IL"
43,3,"(0, 2, 2)","(1, 0, 0, 12)",0.49839280590115426,3432.040010618969,3445.714418249316,4.971734304396414e-08,3101.3444887673068,2622.2297798736254,0.9303213507613006,0.9364062216836327,"Chicago, IL"
43,6,"(0, 2, 2)","(1, 0, 0, 12)",0.49839280590115426,3432.040010618969,3445.714418249316,4.971734304396414e-08,10267.090557458841,8064.518317522365,2.789709876505044,2.8536224357261437,"Chicago, IL"
43,12,"(0, 2, 2)","(1, 0, 0, 12)",0.49839280590115426,3432.040010618969,3445.714418249316,4.971734304396414e-08,23112.355443320088,19463.367869527938,6.490517192576275,6.799060444175599,"Chicago, IL"
44,3,"(0, 2, 2)","(0, 1, 1, 12)",0.8334249276018323,3354.73857832338,3368.205322089382,7.073865926060937e-18,2962.4354592426707,2461.5877395898374,0.8436392661766869,0.8487885093306073,"Chicago, IL"
44,6,"(0, 2, 2)","(0, 1, 1, 12)",0.8334249276018323,3354.73857832338,3368.205322089382,7.073865926060937e-18,6362.0265465270495,5451.187251298678,1.820108422722589,1.8427458746342509,"Chicago, IL"
44,12,"(0, 2, 2)","(0, 1, 1, 12)",0.8334249276018323,3354.73857832338,3368.205322089382,7.073865926060937e-18,5838.014649743242,4875.493783495675,1.6189547183092585,1.6374623345066623,"Chicago, IL"
45,3,"(1, 1, 2)","(0, 1, 1, 12)",0.6346849167732969,3392.1005444970124,3408.9843307289975,1.0006919552603658e-12,1049.1051002441607,824.3023698298299,0.2717553312088955,0.2711603889461829,"Chicago, IL"
45,6,"(1, 1, 2)","(0, 1, 1, 12)",0.6346849167732969,3392.1005444970124,3408.9843307289975,1.0006919552603658e-12,4641.042759531325,3459.1080311781843,1.1403230508344473,1.1287387608010424,"Chicago, IL"
45,12,"(1, 1, 2)","(0, 1, 1, 12)",0.6346849167732969,3392.1005444970124,3408.9843307289975,1.0006919552603658e-12,13973.657030989876,10992.776243077975,3.6617067993806285,3.556600191083688,"Chicago, IL"
46,3,"(0, 1, 1)","(0, 1, 1, 12)",0.6592031822265401,3786.772947729515,3797.005712672104,1.4134615064370935e-07,3649.083086080074,3259.2534953386253,1.0749115994425418,1.067708485317231,"Chicago, IL"
46,6,"(0, 1, 1)","(0, 1, 1, 12)",0.6592031822265401,3786.772947729515,3797.005712672104,1.4134615064370935e-07,7010.118186309514,6167.976222124077,2.0491674147293972,2.022356939840122,"Chicago, IL"
46,12,"(0, 1, 1)","(0, 1, 1, 12)",0.6592031822265401,3786.772947729515,3797.005712672104,1.4134615064370935e-07,16488.602109421114,14003.98464649337,4.642274305626246,4.498457132031874,"Chicago, IL"
47,3,"(1, 2, 0)","(1, 0, 1, 12)",3.2911628600863754,3681.607279266859,3695.4723554105885,3.4682968544015894e-08,1587.07041159975,1341.4829633018428,0.44717435133565586,0.44858002644841655,"Chicago, IL"
47,6,"(1, 2, 0)","(1, 0, 1, 12)",3.2911628600863754,3681.607279266859,3695.4723554105885,3.4682968544015894e-08,3669.3524465748374,3052.9610841466733,1.0194981185554584,1.0270724233431638,"Chicago, IL"
47,12,"(1, 2, 0)","(1, 0, 1, 12)",3.2911628600863754,3681.607279266859,3695.4723554105885,3.4682968544015894e-08,14919.527392726563,11306.070488972031,3.6760922669053167,3.796692779132518,"Chicago, IL"
48,3,"(0, 2, 2)","(0, 0, 0, 12)",1.7565013021699267,3814.2412560433354,3824.8194325361264,1.2382513393768145e-08,562.3623717081272,468.1323344440316,0.1563404041776066,0.15645849490801947,"Chicago, IL"
48,6,"(0, 2, 2)","(0, 0, 0, 12)",1.7565013021699267,3814.2412560433354,3824.8194325361264,1.2382513393768145e-08,4390.027816798249,3104.901827755801,1.0209410399964989,1.0313912551651252,"Chicago, IL"
48,12,"(0, 2, 2)","(0, 0, 0, 12)",1.7565013021699267,3814.2412560433354,3824.8194325361264,1.2382513393768145e-08,12606.311499415271,10044.88619875923,3.217399814794888,3.300505337944906,"Chicago, IL"
49,3,"(1, 2, 0)","(0, 1, 0, 12)",4.869785680591993,3922.8376553429393,3929.851058972508,9.39696819494964e-16,5753.539114940389,4804.697441178742,1.5751786865296724,1.5931277871970146,"Chicago, IL"
49,6,"(1, 2, 0)","(0, 1, 0, 12)",4.869785680591993,3922.8376553429393,3929.851058972508,9.39696819494964e-16,17047.504049098778,13697.150020432067,4.412451448643006,4.568237856549536,"Chicago, IL"
49,12,"(1, 2, 0)","(0, 1, 0, 12)",4.869785680591993,3922.8376553429393,3929.851058972508,9.39696819494964e-16,38748.73824521699,32443.606965593335,10.27104044462627,11.083874429142409,"Chicago, IL"
50,3,"(2, 1, 2)","(1, 1, 0, 12)",2.602892645986397,3622.9057107783283,3643.5446878033904,7.047993282417324e-13,3888.169411520738,3299.621078110067,1.0568497334932738,1.0646440268651225,"Chicago, IL"
50,6,"(2, 1, 2)","(1, 1, 0, 12)",2.602892645986397,3622.9057107783283,3643.5446878033904,7.047993282417324e-13,7044.815132656615,6218.020713990253,1.9764178306632598,2.0017570859799787,"Chicago, IL"
50,12,"(2, 1, 2)","(1, 1, 0, 12)",2.602892645986397,3622.9057107783283,3643.5446878033904,7.047993282417324e-13,11183.040967721814,10141.085929765017,3.169750477710445,3.2316733347846722,"Chicago, IL"
51,3,"(1, 1, 2)","(1, 1, 1, 12)",0.732493179906375,3664.984251140744,3685.676010930328,1.0823643466515392e-14,1837.4659945651822,1583.438644954178,0.501402689932741,0.49971859572631283,"Chicago, IL"
51,6,"(1, 1, 2)","(1, 1, 1, 12)",0.732493179906375,3664.984251140744,3685.676010930328,1.0823643466515392e-14,3720.983241735664,3242.7360931410512,1.0196380690925497,1.01286512772246,"Chicago, IL"
51,12,"(1, 1, 2)","(1, 1, 1, 12)",0.732493179906375,3664.984251140744,3685.676010930328,1.0823643466515392e-14,5436.017134385136,4953.681695569515,1.5277296782486507,1.5139106140670155,"Chicago, IL"
52,3,"(1, 1, 2)","(0, 1, 1, 12)",1.3746402279596697,3721.1481794822066,3738.4931009908096,4.7106413749618353e-14,220.62253567082504,156.98102984265037,0.04905525417693101,0.04907719490283769,"Chicago, IL"
52,6,"(1, 1, 2)","(0, 1, 1, 12)",1.3746402279596697,3721.1481794822066,3738.4931009908096,4.7106413749618353e-14,493.0555631864039,356.38972572041286,0.11010448276172422,0.11021898865658279,"Chicago, IL"
52,12,"(1, 1, 2)","(0, 1, 1, 12)",1.3746402279596697,3721.1481794822066,3738.4931009908096,4.7106413749618353e-14,636.7306543380134,514.2029208732274,0.15686138700302632,0.15686603053345877,"Chicago, IL"
53,3,"(0, 1, 1)","(1, 1, 1, 12)",2.0730435801898373,4162.441989000453,4176.413719949039,9.105426625191876e-09,731.114390345291,499.61613554583164,0.1530403555221236,0.15281096780902675,"Chicago, IL"
53,6,"(0, 1, 1)","(1, 1, 1, 12)",2.0730435801898373,4162.441989000453,4176.413719949039,9.105426625191876e-09,2428.476318324503,1910.935313902708,0.5816357215615089,0.5789330299742456,"Chicago, IL"
53,12,"(0, 1, 1)","(1, 1, 1, 12)",2.0730435801898373,4162.441989000453,4176.413719949039,9.105426625191876e-09,2588.9285845500513,2275.7227057037285,0.6867822143021791,0.6837473000526388,"Chicago, IL"
54,3,"(1, 1, 2)","(1, 1, 1, 12)",0.32063610066034587,3802.0465870587545,3822.965138115411,3.5451994376207933e-15,1942.5690196913374,1658.5082881266135,0.5037303968200131,0.5054751617315266,"Chicago, IL"
54,6,"(1, 1, 2)","(1, 1, 1, 12)",0.32063610066034587,3802.0465870587545,3822.965138115411,3.5451994376207933e-15,3930.8628707358876,3402.570649634193,1.0269070797923547,1.0339769827466296,"Chicago, IL"
